id,subset,key,smiles,formula,level,mwt,nH,nC,nCl,E,H,S,G,dE,dH,dS,dG,zpe,homo,lumo,gap,Mu,alpha,tMu,rotA,rotB,rotC
4-0288,polyCl,FKUGCBHGCYTRMT-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1Cl)c(Cl)c1c(c2Cl)c(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c(Cl)c(c4c(c(c3Cl)Cl)Cl)Cl,C24HCl13,d4tzvp,750.161,1,24,13,-6898.682541770288,-6898.4780122884,0.0003154127,-6898.572052594201,7.250077891616,7.135246668,0.0018765161,6.5757631044,0.1709247352,-8.1763,-1.6376,6.5387,0.72372,507.7712,0.22626 0.17132 -0.02288,0.003359,0.001154,0.000881
4-0289,polyCl,FLUQWUUQMNGJEJ-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1)c(Cl)c(c1c2c2c(Cl)c(Cl)c3c4c2c(c1Cl)c(Cl)c(c4c(cc3Cl)Cl)Cl)Cl,C24H3Cl11,xtb2,681.271,3,24,11,-103.068264953493,-102.851131380144,0.000309908424,-102.943530576655,9.540927264354,9.413493769445,0.001733047354,8.896785699555,0.18515545223,-10.6939,-9.0784,1.615447562008,0.979,381.980408,-0.249 0.196 -0.220,0.002998634,0.001797998,0.001215565
4-0289,polyCl,FLUQWUUQMNGJEJ-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1)c(Cl)c(c1c2c2c(Cl)c(Cl)c3c4c2c(c1Cl)c(Cl)c(c4c(cc3Cl)Cl)Cl)Cl,C24H3Cl11,r2scan,681.271,3,24,11,-5978.141701375239,-5977.9195623943,0.0002950484,-5978.0075310813,7.422774050769,7.2903333275,0.0018630568,6.7348626764,0.1912702918,-5.8184,-3.7516,2.0668,0.85254,506.01939,-0.23650 0.18453 -0.15006,0.002943,0.001795,0.00123
4-0289,polyCl,FLUQWUUQMNGJEJ-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1)c(Cl)c(c1c2c2c(Cl)c(Cl)c3c4c2c(c1Cl)c(Cl)c(c4c(cc3Cl)Cl)Cl)Cl,C24H3Cl11,d4tzvp,681.271,3,24,11,-5979.501889567481,-5979.2797505866,0.0002950484,-5979.3677192736,7.36397761329,7.2315368906,0.0018630568,6.6760662398,0.1912702918,-8.2943,-1.6137,6.6806,0.95415,468.37386,-0.29146 0.18628 -0.14582,0.002943,0.001795,0.00123
4-0290,polyCl,FMEWVIVAIHYMNX-UHFFFAOYSA-N,Clc1cc2cc(Cl)c3c4c2c(c1Cl)c1c(Cl)ccc2c1c4c(cc3)cc2Cl,C22H7Cl5,xtb2,448.563,7,22,5,-73.52754490412,-73.295318529999,0.000236272728,-73.365763243863,8.908019711733,8.756051302532,0.001515974368,8.304063543551,0.210352175751,-10.5093,-8.4133,2.09603076197,2.039,284.022107,-0.221 0.765 0.098,0.005288395,0.004575565,0.002584989
4-0290,polyCl,FMEWVIVAIHYMNX-UHFFFAOYSA-N,Clc1cc2cc(Cl)c3c4c2c(c1Cl)c1c(Cl)ccc2c1c4c(cc3)cc2Cl,C22H7Cl5,r2scan,448.563,7,22,5,-3143.344097862915,-3143.1069427722,0.0002278624,-3143.1748799344,6.984475700959,6.8275769462,0.0016280558,6.3421719097,0.2159270272,-5.6147,-3.1738,2.4409,1.78335,353.33686,-0.22450 0.65844 0.09114,0.005241,0.004496,0.002565
4-0290,polyCl,FMEWVIVAIHYMNX-UHFFFAOYSA-N,Clc1cc2cc(Cl)c3c4c2c(c1Cl)c1c(Cl)ccc2c1c4c(cc3)cc2Cl,C22H7Cl5,d4tzvp,448.563,7,22,5,-3144.402812737802,-3144.1656576471,0.0002278624,-3144.2335948093,6.904237527296,6.7473387727,0.0016280558,6.2619337369,0.2159270272,-8.0545,-0.9242,7.1303,1.9692,336.34092,-0.20261 0.74145 0.09694,0.005241,0.004496,0.002565
4-0291,polyCl,FMLUUWILXWQGPH-UHFFFAOYSA-N,c1c(Cl)cc2c(c1Cl)cc1-c3c(-c1c2)c1cccc(c1c(c3)Cl)Cl,C20H8Cl4,xtb2,390.096,8,20,4,-65.086357831192,-64.860039392225,0.000227658805,-64.927915864922,8.14246775256,7.991686221753,0.001401277639,7.573895292666,0.205903929396,-10.3268,-8.3024,2.024387770961,2.18,251.245685,0.242 -0.823 0.000,0.01442774,0.002420113,0.002072475
4-0291,polyCl,FMLUUWILXWQGPH-UHFFFAOYSA-N,c1c(Cl)cc2c(c1Cl)cc1-c3c(-c1c2)c1cccc(c1c(c3)Cl)Cl,C20H8Cl4,r2scan,390.096,8,20,4,-2607.451965069814,-2607.2214691296,0.0002235395,-2607.2881174273,6.373496685162,6.21853612,0.0015020545,5.7706984045,0.2104082404,-5.4346,-3.1143,2.3203,2.23382,346.98685,0.35690 -0.80310 0.00006,0.01414,0.002391,0.002045
4-0291,polyCl,FMLUUWILXWQGPH-UHFFFAOYSA-N,c1c(Cl)cc2c(c1Cl)cc1-c3c(-c1c2)c1cccc(c1c(c3)Cl)Cl,C20H8Cl4,d4tzvp,390.096,8,20,4,-2608.400149379958,-2608.1696534398,0.0002235395,-2608.2363017375005,6.294472047258,6.1395114822,0.0015020545,5.6916737675,0.2104082404,-7.9304,-0.6911,7.2393,2.296,321.94623,0.33227 -0.83996 0.00008,0.01414,0.002391,0.002045
4-0292,polyCl,FMRYXKNMMMJBPN-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c1c(Cl)c3c4c(c(c(c3cc1c(c2Cl)Cl)Cl)Cl)c(Cl)c(c1c4c(Cl)c(Cl)c(c1Cl)Cl)Cl,C26H2Cl14,xtb2,810.644,2,26,14,-120.486378894243,-120.259565174595,0.000352542393,-120.364675689002,10.318355821427,10.190684293739,0.001930408879,9.615132885172,0.188762328271,-10.9302,-9.1407,1.789483040118,0.373,442.338002,0.125 0.001 0.077,0.002335625,0.001283168,0.0009395582
4-0292,polyCl,FMRYXKNMMMJBPN-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c1c(Cl)c3c4c(c(c(c3cc1c(c2Cl)Cl)Cl)Cl)c(Cl)c(c1c4c(Cl)c(Cl)c(c1Cl)Cl)Cl,C26H2Cl14,r2scan,810.644,2,26,14,-7434.237523437332,-7434.0053994393,0.000333839,-7434.1049335311,8.009455758652,7.8764719401,0.0020757178,7.2575963515,0.1955320644,-5.9347,-3.8861,2.0486,0.49747,576.26862,0.13322 -0.06851 0.12595,0.002287,0.001238,0.000942
4-0292,polyCl,FMRYXKNMMMJBPN-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c1c(Cl)c3c4c(c(c(c3cc1c(c2Cl)Cl)Cl)Cl)c(Cl)c(c1c4c(Cl)c(Cl)c(c1Cl)Cl)Cl,C26H2Cl14,d4tzvp,810.644,2,26,14,-7435.79624273161,-7435.5641187336,0.000333839,-7435.663652825399,7.960821920452,7.8278381026,0.0020757178,7.2089625142,0.1955320644,-8.4845,-1.6174,6.8671,0.50101,528.19044,0.11531 -0.03387 0.15623,0.002287,0.001238,0.000942
4-0293,polyCl,FNVZVKJCGHLYNR-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c(Cl)c1c4c2c(c3Cl)c(Cl)c(c(c2c(c1Cl)Cl)Cl)Cl,C22HCl11,xtb2,655.233,1,22,11,-97.764875538159,-97.582770012728,0.000297576495,-97.671492444623,8.611096119622,8.509248559111,0.001556096977,8.045298244195,0.151998417715,-10.8584,-9.339,1.519465210922,1.139,359.748191,-0.087 -0.438 0.034,0.003409341,0.001955574,0.00126847
4-0293,polyCl,FNVZVKJCGHLYNR-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c(Cl)c1c4c2c(c3Cl)c(Cl)c(c(c2c(c1Cl)Cl)Cl)Cl,C22HCl11,r2scan,655.233,1,22,11,-5900.73617924751,-5900.5499610214,0.0002831742,-5900.6343893953,6.676227468945,6.5702655786,0.0016742148,6.0710981596,0.157211467,-5.9799,-4.0048,1.9751,1.08283,474.92623,-0.13165 -0.40485 0.01593,0.003391,0.001935,0.001285
4-0293,polyCl,FNVZVKJCGHLYNR-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c(Cl)c1c4c2c(c3Cl)c(Cl)c(c(c2c(c1Cl)Cl)Cl)Cl,C22HCl11,d4tzvp,655.233,1,22,11,-5902.010720157828,-5901.8245019317,0.0002831742,-5901.9089303056,6.628489173882,6.5225272841,0.0016742148,6.0233598652,0.157211467,-8.4596,-1.9031,6.5565,1.19389,440.18463,-0.17059 -0.43738 0.01485,0.003391,0.001935,0.001285
4-0294,polyCl,FNWYUYMHHLMRMB-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1)ccc(c4cc1c3c2cc(Cl)cc(c2cc1)Cl)Cl,C24H10Cl4,xtb2,440.156,10,24,4,-74.749512000081,-74.474268655586,0.00024222203,-74.546487153812,9.845470908117,9.659927642062,0.001682402976,9.158319193514,0.2524836729,-10.3563,-8.5145,1.841818761441,2.789,293.919492,-1.094 -0.057 0.069,0.006610264,0.003687108,0.002562915
4-0294,polyCl,FNWYUYMHHLMRMB-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1)ccc(c4cc1c3c2cc(Cl)cc(c2cc1)Cl)Cl,C24H10Cl4,r2scan,440.156,10,24,4,-2761.135665696777,-2760.8540993301,0.0002331453,-2760.923611589,7.733789591683,7.5419214829,0.0018065773,7.0032902636,0.2595769998,-5.5175,-3.4004,2.1171,2.66211,371.2529,-1.04611 0.01200 0.04908,0.006414,0.003654,0.002532
4-0294,polyCl,FNWYUYMHHLMRMB-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1)ccc(c4cc1c3c2cc(Cl)cc(c2cc1)Cl)Cl,C24H10Cl4,d4tzvp,440.156,10,24,4,-2762.243228075008,-2761.9616617083,0.0002331453,-2762.0311739672,7.636247856496,7.4443797477,0.0018065773,6.9057485294,0.2595769998,-7.9973,-1.1599,6.8374,2.87902,353.09593,-1.13094 0.03622 0.05103,0.006414,0.003654,0.002532
4-0295,polyCl,FOJWDUXNCKZMCF-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(c(c2c2c(c1Cl)cc(c1c2c(Cl)cc2c1c(Cl)c(c(c2Cl)Cl)Cl)Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,C26H2Cl14,xtb2,810.644,2,26,14,-120.478261127884,-120.251626248827,0.000353367947,-120.356982902096,10.310238055068,10.182745367971,0.001929583325,9.607440098266,0.188531004124,-10.7457,-9.2041,1.54163919703,0.793,442.345596,0.121 0.191 0.216,0.002654198,0.001092311,0.000836556
4-0295,polyCl,FOJWDUXNCKZMCF-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(c(c2c2c(c1Cl)cc(c1c2c(Cl)cc2c1c(Cl)c(c(c2Cl)Cl)Cl)Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,C26H2Cl14,r2scan,810.644,2,26,14,-7434.231401510495,-7433.9992437852,0.0003340585,-7434.0988433329,8.003333831814,7.870316286,0.0020754983,7.2515061533,0.1955962287,-5.7196,-3.9602,1.7594,0.71389,596.65914,0.17990 0.09523 0.19352,0.002628,0.001076,0.000834
4-0295,polyCl,FOJWDUXNCKZMCF-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(c(c2c2c(c1Cl)cc(c1c2c(Cl)cc2c1c(Cl)c(c(c2Cl)Cl)Cl)Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,C26H2Cl14,d4tzvp,810.644,2,26,14,-7435.787855997954,-7435.555698272699,0.0003340585,-7435.6552978204,7.952435186796,7.8194176417,0.0020754983,7.2006075092,0.1955962287,-8.3054,-1.7686,6.5368,0.73456,543.91786,0.14162 0.12622 0.21801,0.002628,0.001076,0.000834
4-0296,polyCl,FOVMNSHFDCCOLA-UHFFFAOYSA-N,c1c(Cl)c2cc(Cl)c3c4c2c(c1)c1cc(Cl)c(c2c1c4c(c(c3Cl)Cl)cc2Cl)Cl,C22H5Cl7,xtb2,517.453,5,22,7,-81.621036260566,-81.405131197687,0.000260773082,-81.482880692156,8.823426326129,8.68777922817,0.001525282806,8.233016158472,0.191098305661,-10.6323,-8.7206,1.911723906748,2.545,309.127075,-0.432 -0.903 -0.035,0.00476041,0.002880051,0.001797424
4-0296,polyCl,FOVMNSHFDCCOLA-UHFFFAOYSA-N,c1c(Cl)c2cc(Cl)c3c4c2c(c1)c1cc(Cl)c(c2c1c4c(c(c3Cl)Cl)cc2Cl)Cl,C22H5Cl7,r2scan,517.453,5,22,7,-4062.48955745524,-4062.2682350451,0.0002486189,-4062.342360777,6.896492087748,6.7554260135,0.0016411229,6.2661250153,0.1974285465,-5.7025,-3.4778,2.2247,2.31691,401.16696,-0.37736 -0.82951 0.01987,0.004686,0.002863,0.001806
4-0296,polyCl,FOVMNSHFDCCOLA-UHFFFAOYSA-N,c1c(Cl)c2cc(Cl)c3c4c2c(c1)c1cc(Cl)c(c2c1c4c(c(c3Cl)Cl)cc2Cl)Cl,C22H5Cl7,d4tzvp,517.453,5,22,7,-4063.62063841202,-4063.3993160019,0.0002486189,-4063.4734417338,6.827511277034,6.6864452031,0.0016411229,6.1971442054,0.1974285465,-8.1092,-1.287,6.8222,2.50998,377.2563,-0.43743 -0.88507 0.02059,0.004686,0.002863,0.001806
4-0297,polyCl,FOWKRTJCAQJKTD-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl,C20HCl11,xtb2,631.211,1,20,11,-93.455354133889,-93.286374704729,0.000293070351,-93.373753629873,7.888167458082,7.794724937082,0.001454196865,7.361156140815,0.139621614025,-11.0144,-9.1744,1.839989523842,0.585,342.406388,-0.170 0.154 -0.019,0.003471067,0.002242875,0.001444315
4-0297,polyCl,FOWKRTJCAQJKTD-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl,C20HCl11,r2scan,631.211,1,20,11,-5824.519527152564,-5824.3464971959,0.0002781586,-5824.4294301938,6.124007548535,6.0265129667,0.001565818,5.5596640915,0.1448940127,-6.1233,-3.7581,2.3652,0.49501,427.58442,-0.17148 0.09208 0.00667,0.003446,0.002215,0.001457
4-0297,polyCl,FOWKRTJCAQJKTD-UHFFFAOYSA-N,Clc1cc(Cl)c2-c3c4c(-c2c1Cl)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl,C20HCl11,d4tzvp,631.211,1,20,11,-5825.724848637497,-5825.5518186808,0.0002781586,-5825.6347516787,6.088239569118,5.9907449878,0.001565818,5.5238961127,0.1448940127,-8.771,-1.4795,7.2915,0.6489,398.78652,-0.23757 0.09158 0.01869,0.003446,0.002215,0.001457
4-0298,polyCl,FOYSUSZIBDXOJG-UHFFFAOYSA-N,Clc1cc2cc3c(cc2c(c1)Cl)cc1c(c3)c2c(Cl)c(Cl)ccc2c2c1cccc2Cl,C26H11Cl5,xtb2,500.639,11,26,5,-84.092695874878,-83.790539275745,0.000267174289,-83.870197289974,10.726054141287,10.523039734114,0.001863637419,9.967396236318,0.276072043888,-10.288,-8.4222,1.865796003498,2.619,328.935527,-0.477 -0.872 0.274,0.00595259,0.001784065,0.001394257
4-0298,polyCl,FOYSUSZIBDXOJG-UHFFFAOYSA-N,Clc1cc2cc3c(cc2c(c1)Cl)cc1c(c3)c2c(Cl)c(Cl)ccc2c2c1cccc2Cl,C26H11Cl5,r2scan,500.639,11,26,5,-3298.1074486808,-3297.7984210965,0.0002566938,-3297.8749543484,8.429875427032,8.2199880225,0.0020006568,7.6234919853,0.2838164947,-5.3339,-3.2981,2.0358,2.48592,449.99646,-0.44719 -0.81664 0.29939,0.005836,0.001768,0.001381
4-0298,polyCl,FOYSUSZIBDXOJG-UHFFFAOYSA-N,Clc1cc2cc3c(cc2c(c1)Cl)cc1c(c3)c2c(Cl)c(Cl)ccc2c2c1cccc2Cl,C26H11Cl5,d4tzvp,500.639,11,26,5,-3299.337997498144,-3299.0289699138,0.0002566938,-3299.1055031657,8.328060347146,8.1181729426,0.0020006568,7.5216769065,0.2838164947,-7.7763,-0.9759,6.8004,2.58665,418.74218,-0.45593 -0.85439 0.31265,0.005836,0.001768,0.001381
4-0299,polyCl,FPHHIBPVLGIVLV-UHFFFAOYSA-N,c1c2cc(Cl)c3c(c2c2c(c1)c1ccc(cc1cc2)Cl)c(Cl)c1c(c3)cccc1,C26H13Cl3,xtb2,431.749,13,26,3,-76.001544356034,-75.682947295611,0.000245645871,-75.756186612087,10.812987364493,10.59353249603,0.001851357045,10.041550391803,0.29525819307,-10.181,-8.0639,2.117183924117,1.622,304.293532,-0.594 0.220 0.077,0.008622383,0.00259262,0.002069401
4-0299,polyCl,FPHHIBPVLGIVLV-UHFFFAOYSA-N,c1c2cc(Cl)c3c(c2c2c(c1)c1ccc(cc1cc2)Cl)c(Cl)c1c(c3)cccc1,C26H13Cl3,r2scan,431.749,13,26,3,-2378.959934233047,-2378.6339491691,0.0002361922,-2378.7043698738,8.515804184815,8.2889593007,0.0019873348,7.6964352477,0.3034791774,-5.3469,-2.9904,2.3565,1.71396,404.75815,-0.65032 0.16785 0.06001,0.008491,0.002534,0.002037
4-0299,polyCl,FPHHIBPVLGIVLV-UHFFFAOYSA-N,c1c2cc(Cl)c3c(c2c2c(c1)c1ccc(cc1cc2)Cl)c(Cl)c1c(c3)cccc1,C26H13Cl3,d4tzvp,431.749,13,26,3,-2380.118605324685,-2379.7926202608005,0.0002361922,-2379.8630409655,8.403220098167,8.176375214,0.0019873348,7.5838511623,0.3034791774,-7.8341,-0.6689,7.1652,1.81951,380.52907,-0.68210 0.20649 0.06728,0.008491,0.002534,0.002037
4-0300,polyCl,FPPNUYKZOBWMHN-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1Cl)cc(c1-c3c4c(-c21)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl)Cl,C24HCl13,xtb2,750.161,1,24,13,-111.140936664501,-110.940527184966,0.000332064052,-111.03953208215,9.435514233312,9.324804832217,0.001744700518,8.804622371678,0.165422846947,-10.9595,-9.3893,1.570199733815,0.358,407.395232,0.010 -0.065 -0.125,0.002565253,0.001529049,0.001011765
4-0300,polyCl,FPPNUYKZOBWMHN-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1Cl)cc(c1-c3c4c(-c21)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl)Cl,C24HCl13,r2scan,750.161,1,24,13,-6897.273746166546,-6897.0686006693,0.0003143142,-6897.1623134596,7.32137563654,7.2059283969,0.0018776146,6.6461173177,0.1716057746,-6.0173,-4.0803,1.937,0.26403,532.38238,-0.05485 0.02296 -0.08517,0.002554,0.001506,0.001005
4-0300,polyCl,FPPNUYKZOBWMHN-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1Cl)cc(c1-c3c4c(-c21)c(Cl)c1c(Cl)c(Cl)c(c(c1c4c(c(c3Cl)Cl)Cl)Cl)Cl)Cl,C24HCl13,d4tzvp,750.161,1,24,13,-6898.709458551421,-6898.5043130542,0.0003143142,-6898.5980258445,7.276994672749,7.1615474338,0.0018776146,6.6017363547,0.1716057746,-8.6225,-1.8982,6.7243,0.46653,489.72054,-0.16028 0.00033 -0.08944,0.002554,0.001506,0.001005
4-0301,polyCl,FPURBJKIVOWYLR-UHFFFAOYSA-N,Clc1c2c(cc3c(c2)cccc3Cl)c(c2c1c(Cl)c1c(c2Cl)c(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)Cl)Cl,C26H6Cl10,xtb2,672.864,6,26,10,-104.281334217878,-104.022045504037,0.000314444436,-104.115797112629,10.469480629162,10.309334107281,0.001900889252,9.742583975543,0.226529979213,-10.1277,-9.3238,0.803952232209,3.693,391.863335,1.268 0.708 0.031,0.00483805,0.001185337,0.0009674875
4-0301,polyCl,FPURBJKIVOWYLR-UHFFFAOYSA-N,Clc1c2c(cc3c(c2)cccc3Cl)c(c2c1c(Cl)c1c(c2Cl)c(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)Cl)Cl,C26H6Cl10,r2scan,672.864,6,26,10,-5595.909150231166,-5595.6442815384,0.000301794,-5595.7342614124,8.147968963558,7.9822404504,0.0020401156,7.3739797068,0.2330932577,-5.1135,-4.3638,0.7497,3.17243,566.45769,1.01916 0.71892 0.04723,0.004779,0.001173,0.000963
4-0301,polyCl,FPURBJKIVOWYLR-UHFFFAOYSA-N,Clc1c2c(cc3c(c2)cccc3Cl)c(c2c1c(Cl)c1c(c2Cl)c(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)Cl)Cl,C26H6Cl10,d4tzvp,672.864,6,26,10,-5597.303157797381,-5597.038289104599,0.000301794,-5597.128268978599,8.056840835183,7.8911123224,0.0020401156,7.2828515794,0.2330932577,-7.3157,-2.4289,4.8868,3.26239,537.87064,1.04671 0.74201 0.03431,0.004779,0.001173,0.000963
4-0302,polyCl,FQGXQRICUVTYRB-UHFFFAOYSA-N,Clc1ccc2c(c1Cl)c(Cl)cc1c2c(Cl)c2c(c1Cl)c(Cl)c1c(c2)ccc2c1c(Cl)c(Cl)cc2Cl,C26H7Cl9,xtb2,638.419,7,26,9,-100.267045815167,-99.998415479949,0.000304739782,-100.089273645933,10.544234597476,10.374746454218,0.00189368951,9.810142925533,0.237291782567,-10.4434,-8.8335,1.609995160363,3.762,379.023225,-0.678 -1.299 0.212,0.006171143,0.00109366,0.0009502105
4-0302,polyCl,FQGXQRICUVTYRB-UHFFFAOYSA-N,Clc1ccc2c(c1Cl)c(Cl)cc1c2c(Cl)c2c(c1Cl)c(Cl)c1c(c2)ccc2c1c(Cl)c(Cl)cc2Cl,C26H7Cl9,r2scan,638.419,7,26,9,-5136.384226836583,-5136.1091266851,0.0002909199,-5136.1958644544,8.239767171744,8.0638071999,0.0020340779,7.4573466173,0.2449257043,-5.4945,-3.7104,1.7841,3.73861,541.10562,-0.62260 -1.30926 0.24820,0.006059,0.00108,0.00094
4-0302,polyCl,FQGXQRICUVTYRB-UHFFFAOYSA-N,Clc1ccc2c(c1Cl)c(Cl)cc1c2c(Cl)c2c(c1Cl)c(Cl)c1c(c2)ccc2c1c(Cl)c(Cl)cc2Cl,C26H7Cl9,d4tzvp,638.419,7,26,9,-5137.75684024056,-5137.4817400891,0.0002909199,-5137.5684778584,8.157799240602,7.9818392691,0.0020340779,7.3753786872,0.2449257043,-7.9406,-1.5101,6.4305,4.05438,492.36126,-0.72810 -1.39610 0.25506,0.006059,0.00108,0.00094
4-0303,polyCl,FQILXTZVRHBMOC-UHFFFAOYSA-N,c1ccc2c(c1)c1c(Cl)c3c4cccc(c4c4c(c3cc1cc2)cccc4Cl)Cl,C26H13Cl3,xtb2,431.749,13,26,3,-75.987527286171,-75.668850381192,0.000244424735,-75.741725615965,10.79897029463,10.579435581611,0.001852578181,10.027089395681,0.295386197539,-10.2905,-7.7669,2.523666327784,3.589,304.38389,1.143 -0.681 0.475,0.0103695,0.00287809,0.002422936
4-0303,polyCl,FQILXTZVRHBMOC-UHFFFAOYSA-N,c1ccc2c(c1)c1c(Cl)c3c4cccc(c4c4c(c3cc1cc2)cccc4Cl)Cl,C26H13Cl3,r2scan,431.749,13,26,3,-2378.936404038388,-2378.6103740693,0.0002352958,-2378.6805275037,8.492273990156,8.2653842009,0.0019882312,7.6725928776,0.3035896605,-5.5171,-2.6727,2.8444,3.26826,384.3606,1.05757 -0.56677 0.46219,0.010135,0.002837,0.002403
4-0303,polyCl,FQILXTZVRHBMOC-UHFFFAOYSA-N,c1ccc2c(c1)c1c(Cl)c3c4cccc(c4c4c(c3cc1cc2)cccc4Cl)Cl,C26H13Cl3,d4tzvp,431.749,13,26,3,-2380.100215563429,-2379.7741855943004,0.0002352958,-2379.8443390287,8.384830336911,8.1579405475,0.0019882312,7.5651492255,0.3035896605,-8.1069,-0.2472,7.8597,3.29937,363.96582,1.05042 -0.59574 0.47607,0.010135,0.002837,0.002403
4-0304,polyCl,FQNCVRTYORCPCW-UHFFFAOYSA-N,c1ccc2c(c1Cl)ccc1c2c2-c3c(Cl)c(Cl)cc4c3c(-c2c(c1)Cl)c(Cl)cc4,C24H9Cl5,xtb2,474.601,9,24,5,-78.793082418343,-78.526061420841,0.00025149518,-78.601044708789,9.799998955354,9.622678036292,0.001690034222,9.118794331805,0.242990994062,-10.5115,-8.6441,1.867350073291,1.931,306.503527,0.604 -0.302 -0.349,0.005762027,0.003362417,0.002255154
4-0304,polyCl,FQNCVRTYORCPCW-UHFFFAOYSA-N,c1ccc2c(c1Cl)ccc1c2c2-c3c(Cl)c(Cl)cc4c3c(-c2c(c1)Cl)c(Cl)cc4,C24H9Cl5,r2scan,474.601,9,24,5,-3220.702445571012,-3220.4292722192,0.0002415151,-3220.5012799579,7.68384786315,7.5003727692,0.0018151193,6.959194764,0.2499727419,-5.6922,-3.4656,2.2266,2.15979,384.96655,0.68671 -0.39432 -0.30813,0.005568,0.003312,0.002247
4-0304,polyCl,FQNCVRTYORCPCW-UHFFFAOYSA-N,c1ccc2c(c1Cl)ccc1c2c2-c3c(Cl)c(Cl)cc4c3c(-c2c(c1)Cl)c(Cl)cc4,C24H9Cl5,d4tzvp,474.601,9,24,5,-3221.847181765183,-3221.5740084133995,0.0002415151,-3221.6460161520995,7.592925584431,7.4094504906,0.0018151193,6.8682724863,0.2499727419,-8.286,-1.1955,7.0905,2.24031,363.4071,0.71923 -0.39273 -0.32453,0.005568,0.003312,0.002247
4-0305,polyCl,FQRYZVRUCQPLGY-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c2c1c1cccc(c1c(c2)Cl)Cl,C22H6Cl8,xtb2,553.914,6,22,8,-86.62912388502,-86.399942196744,0.000275386385,-86.482048647305,8.955506051686,8.81130338509,0.001610449949,8.331147731633,0.202063271767,-10.6983,-8.5709,2.127430868439,2.555,326.754584,0.171 0.966 0.220,0.005312087,0.002074741,0.001631032
4-0305,polyCl,FQRYZVRUCQPLGY-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c2c1c1cccc(c1c(c2)Cl)Cl,C22H6Cl8,r2scan,553.914,6,22,8,-4523.206522848444,-4522.9718623929,0.0002647662,-4523.0508024437,7.002192506814,6.8525093481,0.0017291912,6.3369507777,0.208474632,-5.8222,-3.3142,2.508,2.27718,418.52049,0.06806 0.84341 0.29438,0.005215,0.002056,0.001619
4-0305,polyCl,FQRYZVRUCQPLGY-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c2c1c1cccc(c1c(c2)Cl)Cl,C22H6Cl8,d4tzvp,553.914,6,22,8,-4524.387059654855,-4524.152399199401,0.0002647662,-4524.231339250201,6.936597502949,6.7869143446,0.0017291912,6.2713557748,0.208474632,-8.4301,-1.0071,7.423,2.36838,390.94674,0.00965 0.88110 0.30294,0.005215,0.002056,0.001619
